"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179172.7",1.75496188987936,0.0127269885475871,0.0376562483819336,0.337978133628763,0.735379666009336,0.919297998155582
"ENSG00000125944.14",5170.89150529552,-0.0532965054181647,0.0380062439159817,-1.40230919782508,0.160822934969348,0.89315704244083
"ENSG00000188529.10",410.452604178829,0.0328421301535547,0.0568913571464432,0.577278022547717,0.56375165766739,0.89315704244083
"ENSG00000116350.11",4042.39683133911,0.0575684433001081,0.035666849886778,1.61406021229391,0.10651436648957,0.89315704244083
"ENSG00000134644.11",4674.16435816711,0.0352027530353665,0.0514553002455414,0.684142408408486,0.493885244842404,0.89315704244083
"ENSG00000183431.7",2083.98507579688,-0.00473935652147712,0.0356036281799092,-0.133114425797523,0.894102886541296,0.927217808265048
"ENSG00000134748.12",2633.79627423859,-0.0435922530309472,0.0613256447987063,-0.710832363426969,0.477188123048296,0.89315704244083
"ENSG00000116754.9",7339.17838090503,-0.0383770529976224,0.0460157230828311,-0.833998694936107,0.404281719264621,0.89315704244083
"ENSG00000117569.14",2239.87827210276,-0.0370417902974439,0.0480631532502904,-0.7706899733471,0.440890716469186,0.89315704244083
"ENSG00000134186.7",2490.74631768923,-0.037322953713903,0.056137593020644,-0.664847773223514,0.50614786307156,0.89315704244083
"ENSG00000143368.9",1338.89295667874,0.0260975086512884,0.0550921059868743,0.473706862059441,0.635708959302047,0.905077162396135
"ENSG00000117360.8",1969.16800644627,-0.0442387551983522,0.05395634388422,-0.819899051968387,0.412273657272074,0.89315704244083
"ENSG00000159409.10",8750.29669582653,0.100088732534289,0.0607063148463835,1.64873675477687,0.099201576809315,0.89315704244083
"ENSG00000153187.12",11366.1129952166,-0.0801264707299229,0.0427828712565807,-1.87286333003183,0.0610872600466244,0.89315704244083
"ENSG00000055917.11",6131.30995818315,0.0370586089360892,0.0546754679861144,0.677792258595771,0.497903420153333,0.89315704244083
"ENSG00000143889.11",1711.54568569253,0.0382082918787427,0.0524915248473691,0.7278944932509,0.466678174378985,0.89315704244083
"ENSG00000115875.14",3790.8220011183,0.00613296641557461,0.043960750855805,0.139510046943722,0.889047117265347,0.927217808265048
"ENSG00000196504.11",2089.44382916816,-0.0868523731489433,0.0589502769656183,-1.47331577762728,0.140665908305146,0.89315704244083
"ENSG00000170144.14",11960.5466316214,-0.0568377100798753,0.0474891855767031,-1.19685586075324,0.231362740896475,0.89315704244083
"ENSG00000115524.11",9831.68380760672,-0.0213310439854951,0.0446585806330525,-0.477647154995063,0.632901362439785,0.905077162396135
"ENSG00000004534.10",6371.16093174742,0.0642766936459962,0.0564976067766179,1.13768878565309,0.255250457788321,0.89315704244083
"ENSG00000003756.12",4702.38947854378,-0.0487752539210066,0.0495234122480331,-0.984892835669734,0.324676712863639,0.89315704244083
"ENSG00000136527.13",3482.34547065263,-0.0804249808081288,0.0489250364197863,-1.64384100030232,0.100209049810847,0.89315704244083
"ENSG00000138668.14",5383.57919738364,-0.0197590779259571,0.0306116528145603,-0.645475696645782,0.518618962861599,0.89315704244083
"ENSG00000152795.13",12246.9626396213,-0.0502500959624708,0.0451972782171539,-1.11179473509533,0.266226416087187,0.89315704244083
"ENSG00000109381.15",1098.67702043692,-0.0372494198304631,0.0579528593228649,-0.64275378757311,0.520383873510581,0.89315704244083
"ENSG00000177733.4",4058.55546503085,0.0165894720847746,0.0492936268759977,0.33654395377534,0.736460712149621,0.919297998155582
"ENSG00000197451.6",1913.27105930608,0.0289259313202293,0.0529089654340604,0.546711338672446,0.584577063093916,0.89315704244083
"ENSG00000169045.13",6630.55239770823,-0.00139615399699267,0.0478825527891994,-0.0291578856110527,0.976738669353885,0.976738669353885
"ENSG00000112739.12",2688.50832953431,-0.0387791124617639,0.0451297151386556,-0.859281126473317,0.390185434310452,0.89315704244083
"ENSG00000204576.7",969.364091685059,0.0174958109138608,0.052464475057363,0.333479195107383,0.738772591466057,0.919297998155582
"ENSG00000096063.10",1329.65487174681,0.0165763365946806,0.0624353259087786,0.265496117036364,0.790627300721237,0.927217808265048
"ENSG00000112081.12",6221.06666202547,-0.0679665596183847,0.0524332366124593,-1.29624955485266,0.194889521830446,0.89315704244083
"ENSG00000154548.8",618.308429205686,0.032730500608481,0.0621586159924607,0.526564179171089,0.598496272722726,0.89315704244083
"ENSG00000169976.5",1780.46935198974,-0.0216059341945053,0.0518484679780072,-0.416713068622779,0.676888294242953,0.919297998155582
"ENSG00000112531.12",25505.095038005,-0.0563986808547795,0.0589683320938321,-0.956423199574921,0.338858468434022,0.89315704244083
"ENSG00000164548.6",3246.97120947801,-0.0454190530996018,0.0474199562366051,-0.957804618650013,0.338161289785718,0.89315704244083
"ENSG00000122566.16",25900.0034900992,-0.0245147965214377,0.0392444670667212,-0.624668860447489,0.532188414737514,0.89315704244083
"ENSG00000135250.12",5726.77999305422,0.0126297842646083,0.0634268111650177,0.19912374645084,0.842165946184632,0.927217808265048
"ENSG00000104413.11",37.6693378822342,-0.0516207948557483,0.0555353484335848,-0.929512397270399,0.352623603453592,0.89315704244083
"ENSG00000179950.9",5790.64159827511,0.0440801825768496,0.0476843784119354,0.92441558524786,0.355269983339139,0.89315704244083
"ENSG00000165119.14",15937.1991027114,-0.0123213760772254,0.035024600719579,-0.351792049704584,0.724994221346351,0.919297998155582
"ENSG00000119314.11",1208.29194959914,-0.0952199900473562,0.0535399058041839,-1.77848632000984,0.0753240167616021,0.89315704244083
"ENSG00000136875.8",997.251843390988,-0.0404845580948258,0.0453008666336519,-0.893681757177505,0.371492188770911,0.89315704244083
"ENSG00000165630.9",187.27312771144,-0.0205737731540239,0.0525218658270596,-0.39171824591624,0.69526640700445,0.919297998155582
"ENSG00000169813.12",2540.64876008679,0.0205892700344939,0.0630982394659243,0.326304984239901,0.744193617554519,0.919297998155582
"ENSG00000096746.13",6719.45098360024,-0.00767785482975439,0.0554534444579017,-0.138455868788875,0.88988014523019,0.927217808265048
"ENSG00000110107.4",6254.89378505568,0.0138574874545445,0.0632536228117304,0.2190781624602,0.826589161412897,0.927217808265048
"ENSG00000214753.2",10950.323969922,0.106141467806197,0.0496472871439747,2.13791072810065,0.0325239893740549,0.89315704244083
"ENSG00000168066.16",8635.537929969,0.0211429018394455,0.0409992370764973,0.515690128574748,0.606070850227706,0.89315704244083
"ENSG00000087365.10",8327.13321565858,0.0300238475870361,0.0364835119485386,0.822942912661092,0.410540458016985,0.89315704244083
"ENSG00000180771.10",1329.27275288877,0.0112690127833002,0.0526041572712312,0.214222855528248,0.830373273640452,0.927217808265048
"ENSG00000110844.9",842.858721798379,0.0768564025183976,0.0564295916375935,1.36198757226511,0.17320180721104,0.89315704244083
"ENSG00000135486.13",18492.5296466061,-0.0411727542807207,0.0581207746182709,-0.708399957693916,0.478696918711442,0.89315704244083
"ENSG00000111786.4",3019.96865405701,0.0214626288441795,0.0391578516989893,0.54810537128454,0.583619552655477,0.89315704244083
"ENSG00000092199.13",12069.9414617347,-0.00620131996239609,0.0422272333579166,-0.146855937963871,0.883245731161683,0.927217808265048
"ENSG00000100650.11",14371.0908939188,-0.053178428085649,0.0481283424814071,-1.10492955593043,0.269190114376125,0.89315704244083
"ENSG00000140488.10",2011.21545972934,0.0869270515167701,0.0628893503541835,1.38222212548245,0.166903508536053,0.89315704244083
"ENSG00000078328.15",6871.36433008301,0.0196219037722561,0.0533317072145195,0.367921913568783,0.712931459917892,0.919297998155582
"ENSG00000103067.7",13.3551929597926,-0.0538549144775547,0.0613567921130124,-0.877733542170195,0.380088337271078,0.89315704244083
"ENSG00000189091.8",3051.56105518529,-0.00789900326005229,0.0431853829291634,-0.182909186495091,0.854869274719726,0.927217808265048
"ENSG00000174231.12",8867.71281289379,0.0760930311404512,0.0498098435519924,1.52767055092281,0.126594355373077,0.89315704244083
"ENSG00000136450.8",5700.15130037223,-0.00345879149348484,0.0419446043648244,-0.0824609397528482,0.934280178074058,0.945536565761697
"ENSG00000161547.10",4476.41338159296,-0.0496741193327057,0.0423590943843076,-1.17269077761747,0.240919831070658,0.89315704244083
"ENSG00000167281.14",6680.59022210451,0.0876785515845314,0.0588277733027423,1.49042784831097,0.13611177469604,0.89315704244083
