"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179172.7",2.40338347716027,0.00239781986751773,0.0998489582943044,0.0240144705410963,0.980841066213334,0.999029427030574
"ENSG00000125944.14",7160.94288318169,0.0553819736061867,0.0305815293193425,1.81096154570524,0.0701468044191959,0.129024623961841
"ENSG00000188529.10",1222.03008887264,-0.0289866503092334,0.0325350846379748,-0.890935143761707,0.372963965110463,0.513589722447195
"ENSG00000116350.11",9502.38500003441,0.215462572603882,0.0309351183068764,6.964982983627,3.28443447544585e-12,6.89731239843629e-11
"ENSG00000134644.11",6702.49259763983,-0.203114955748143,0.026660665977093,-7.6185252057342,2.56590388715732e-14,7.1845308840405e-13
"ENSG00000183431.7",3816.5793095336,0.0573339754002217,0.027207637124007,2.10727506908832,0.035093743104269,0.0718993761160634
"ENSG00000134748.12",2871.77591570457,-0.0644995500905737,0.0304247313265063,-2.11997106559101,0.0340084854728747,0.0714178194930368
"ENSG00000116754.9",23604.3756430923,-0.0652317730811001,0.0370462220881156,-1.76082119590884,0.0782686711592265,0.139884433561171
"ENSG00000117569.14",2555.75821829091,-0.119611822369412,0.0396038009815628,-3.02021067182658,0.00252598917994421,0.00816088811981974
"ENSG00000134186.7",5401.21737769722,-0.0788377057328343,0.0244435632461935,-3.2252951396156,0.00125842863067809,0.00422832019907839
"ENSG00000143368.9",2994.14766943638,-0.00401539179492316,0.0371651551834624,-0.108041841211251,0.913962501960617,0.971808229932808
"ENSG00000117360.8",5029.57493005878,-0.00634139031170079,0.0367017249452767,-0.172781805791307,0.8628229388182,0.968765415040382
"ENSG00000159409.10",7.20808299836808,0.237886825763477,0.0994444300648021,2.39215837034271,0.0167496132126327,0.0380261489151661
"ENSG00000153187.12",15511.4411156198,0.00583496540628115,0.0230871083473387,0.252736952523279,0.800471490678208,0.933883405791243
"ENSG00000055917.11",7088.85104070385,-0.0217829256529208,0.0285157123187241,-0.763892039919958,0.444931581433989,0.574988505237771
"ENSG00000143889.11",2166.94564390697,-0.0766879837025532,0.0314198446444765,-2.44074993273509,0.01465679999337,0.035176319984088
"ENSG00000115875.14",8021.44872851303,0.030036867136648,0.035056182930137,0.856820812365913,0.391543921711263,0.522058562281684
"ENSG00000196504.11",5083.69384223558,-0.0355620366776063,0.0231688341057058,-1.53490833916621,0.124806344837679,0.218411103465938
"ENSG00000170144.14",19602.1128260595,-0.00303657298148506,0.0266663437975279,-0.113872865531966,0.909338575792558,0.971808229932808
"ENSG00000115524.11",30569.4834778443,-0.047811723964979,0.0340119720060672,-1.40573219207784,0.159803663887542,0.268470155331071
"ENSG00000004534.10",12315.0553646743,0.0730706294688342,0.0530211916737764,1.37814008252428,0.168160042268294,0.276969481383073
"ENSG00000003756.12",10727.0374343148,-0.0328726314682033,0.0429832022429451,-0.764778558898523,0.444403417380674,0.574988505237771
"ENSG00000136527.13",6441.5367588178,0.0466820037776381,0.0254531893902626,1.83403356891286,0.0666490113093307,0.12723902159054
"ENSG00000138668.14",10929.0326467795,0.00251542440804112,0.0223169906251053,0.112713423162503,0.910257758925197,0.971808229932808
"ENSG00000152795.13",19421.0359526835,0.0525776501121767,0.0290857089367098,1.80767985496194,0.0706563416933893,0.129024623961841
"ENSG00000109381.15",3010.20874933355,0.15290879581351,0.0328383102606936,4.65641485812189,3.21763254006479e-06,3.37851416706803e-05
"ENSG00000177733.4",8027.65803204799,0.112956824105846,0.0292504258435034,3.86171554254258,0.000112593616008236,0.000673941625775151
"ENSG00000197451.6",5034.61642337369,0.256391939635956,0.0614236796134281,4.17415467861201,2.99094504295144e-05,0.000193261064313786
"ENSG00000169045.13",23311.583791926,-0.0826441403068966,0.0252612545580944,-3.27157703576583,0.00106949446938109,0.00390597980121791
"ENSG00000112739.12",7244.99384769259,-0.0285929855892023,0.0244163391781949,-1.17105948522936,0.241574867520505,0.375783127254119
"ENSG00000204576.7",864.764307797736,-0.16313816096819,0.0381922523721512,-4.27149882071754,1.94163554412075e-05,0.000136404038008126
"ENSG00000096063.10",1533.02709235168,4.33639247111955e-05,0.035648424775846,0.00121643312387192,0.999029427030574,0.999029427030574
"ENSG00000112081.12",16895.7027625952,0.0548007617962585,0.0461082413404928,1.18852422480342,0.234626941614638,0.371861567842068
"ENSG00000154548.8",65.9352896255523,-0.327365088780347,0.089051856181186,-3.67611752094516,0.000236810463948192,0.00114223102482666
"ENSG00000169976.5",2643.4302339414,0.138731861751659,0.0512389286868868,2.70754805588203,0.00677822567240386,0.018366805047804
"ENSG00000112531.12",11592.6693742452,0.284089900859195,0.0629571750092954,4.51243088364828,6.40888225955055e-06,5.98162344224718e-05
"ENSG00000164548.6",4333.27960740692,-0.0912659325855113,0.0331665136268217,-2.75174935817506,0.00592778709658147,0.0171701419349256
"ENSG00000122566.16",39351.1281289282,0.0327785252933536,0.0283808558990947,1.15495196515194,0.24811009756852,0.378931785377376
"ENSG00000135250.12",2016.93432076888,0.0855917370286303,0.0334764467009968,2.55677485108005,0.0105647572825921,0.0268921094465981
"ENSG00000104413.11",975.457894887201,-0.345379762708479,0.0898159034517884,-3.84541878926678,0.00012034671888842,0.000673941625775151
"ENSG00000179950.9",6045.78005136743,0.0382702152037228,0.0391738247700885,0.976933333120548,0.328602158222636,0.46004302151169
"ENSG00000165119.14",26093.1799077682,0.126919711770122,0.0264494298141565,4.79858025907959,1.59794275051381e-06,1.91753130061657e-05
"ENSG00000119314.11",4317.15720818211,0.000200335857901804,0.0502538849002492,0.00398647504167007,0.996819261536935,0.999029427030574
"ENSG00000136875.8",1572.46146481954,0.00466694579614579,0.0290648655938619,0.160570011276136,0.872432075901674,0.968765415040382
"ENSG00000165630.9",358.219735178464,0.0376879962796291,0.0349585084689847,1.07807792523717,0.280998981976237,0.421498472964356
"ENSG00000169813.12",9354.38303521788,0.12216236121947,0.036659221919322,3.33237736164505,0.000861074119252311,0.0032877375462361
"ENSG00000096746.13",9899.37322418409,-0.00163954489857663,0.0289067235413423,-0.0567184619257094,0.954769467198956,0.999029427030574
"ENSG00000110107.4",4746.45746343439,-0.0176968203768475,0.0389217905835938,-0.454676419339942,0.649342047786752,0.779210457344103
"ENSG00000214753.2",8945.79612614826,0.0502260902342672,0.0389922929646737,1.28810301768534,0.197710105028551,0.319377861969197
