"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179172.7",2.05169906559361,-0.0463424671563655,0.0215914535788527,-2.14633382542409,0.0318463547605292,0.638089555933523
"ENSG00000125944.14",4254.8509770113,0.012166604385287,0.0294060357293086,0.413745140531158,0.679060764388513,0.927481943672466
"ENSG00000188529.10",387.141884542103,-0.0110081039690154,0.0380843179241115,-0.289045585402123,0.772546493527211,0.927481943672466
"ENSG00000116350.11",4218.29826047065,0.00296355202245709,0.0258015087670731,0.114859640543155,0.908556375490366,0.953984194264885
"ENSG00000134644.11",3786.42013401943,-0.027436219760041,0.0326573066478544,-0.840125000383139,0.400838304032957,0.80142819195471
"ENSG00000183431.7",2417.69537228716,0.00507923884393154,0.0272787854808792,0.186197396782631,0.852289965330074,0.927481943672466
"ENSG00000134748.12",2302.1354321578,-0.1013682749124,0.0391050171267618,-2.59220638067508,0.00953625451154025,0.40052268948469
"ENSG00000116754.9",9461.72461198106,0.0550974760592567,0.0389683732946826,1.41390238803669,0.157390564697723,0.661040371730438
"ENSG00000117569.14",1872.20684731022,0.0539692203432563,0.0344945487756016,1.56457243996273,0.117683195241357,0.638089555933523
"ENSG00000134186.7",2487.43576990747,0.0357853016701871,0.035233349096135,1.01566562896267,0.309788640764133,0.716544307266104
"ENSG00000143368.9",1655.69506813425,-0.0155544994803766,0.0324601064293219,-0.479188184864543,0.631804758828734,0.907008398595786
"ENSG00000117360.8",2302.40399445334,-0.050190447946725,0.0393099543274755,-1.27678723634753,0.201677372902648,0.716544307266104
"ENSG00000159409.10",9189.27139831397,0.0259011880971503,0.0439099441936221,0.589870667631421,0.555277360649078,0.907008398595786
"ENSG00000153187.12",10602.215364271,-0.0417961957647613,0.027556231739636,-1.51676020726168,0.129327237151356,0.638089555933523
"ENSG00000055917.11",5982.65313631455,-0.0196973786415946,0.0396929008848786,-0.496244371222022,0.619722009023657,0.907008398595786
"ENSG00000143889.11",1482.51624756444,0.00697288132365956,0.0356702601027885,0.195481650640233,0.845015901247787,0.927481943672466
"ENSG00000115875.14",4434.59709569145,-0.0203904404001986,0.0335891543531532,-0.607054294544467,0.543814880717394,0.907008398595786
"ENSG00000196504.11",2119.91631351292,-0.0181952264097792,0.0349745147562433,-0.520242426137768,0.60289461835747,0.907008398595786
