"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179172.7",2.86093423911691,0.0162001144262941,0.021904761444574,0.739570456737706,0.459560673394737,0.963043688908007
"ENSG00000125944.14",5920.04737673493,0.0528842763047017,0.03223592659745,1.64053842674046,0.100893265499101,0.963043688908007
"ENSG00000188529.10",892.519590438312,0.0371255686767237,0.0424065502411543,0.87546778659431,0.381319430435595,0.963043688908007
"ENSG00000116350.11",6989.54341683378,0.0184853714894351,0.0363939218848831,0.507924689949762,0.611506158959265,0.964444779505576
"ENSG00000134644.11",4707.99215973397,0.0126400405700071,0.026869680623497,0.470420201383177,0.638054834065708,0.964444779505576
"ENSG00000183431.7",3066.90510184531,-0.00073459299554022,0.0372641691827892,-0.0197131188390884,0.984272225493637,0.999905620295633
"ENSG00000134748.12",2897.80356835977,0.00614805537578238,0.0386624297025735,0.159018856887133,0.873654017221615,0.999905620295633
"ENSG00000116754.9",20509.0110645549,0.0237263563897673,0.0388332947354079,0.610979741776423,0.54121299185076,0.963043688908007
"ENSG00000117569.14",1870.49309109187,0.043005627013924,0.0400823113270567,1.07293281225761,0.283301262696816,0.963043688908007
"ENSG00000134186.7",4999.09916885538,0.0190469614571635,0.036113820674316,0.527414743206875,0.597905607510329,0.964444779505576
"ENSG00000143368.9",2634.32148973092,-0.00158167480359321,0.0432577813555701,-0.0365639372623428,0.970832698186495,0.999905620295633
"ENSG00000117360.8",5449.02729057656,-0.0497012938545336,0.0320138023859991,-1.55249580338104,0.12054363607947,0.963043688908007
"ENSG00000159409.10",16282.6964569855,-0.0282398519709869,0.0367011945348433,-0.769453210689824,0.441624310641797,0.963043688908007
"ENSG00000153187.12",13159.2509163813,-0.0406953016318113,0.0369007047327824,-1.10283264036575,0.27009985061786,0.963043688908007
"ENSG00000055917.11",5534.6553374005,0.000455303208425812,0.0328115693806086,0.0138763008603573,0.988928669084251,0.999905620295633
"ENSG00000143889.11",1640.69961489725,0.0216262784708123,0.0441701816049064,0.489612622928634,0.624408042445147,0.964444779505576
"ENSG00000115875.14",8028.14982910885,0.000452971192066905,0.0445748731291049,0.0101620298672514,0.99189201281046,0.999905620295633
"ENSG00000196504.11",3717.62303925323,0.0289926945365873,0.033180876065369,0.873777246853561,0.382239573788371,0.963043688908007
"ENSG00000170144.14",21571.9688310894,-0.00668104332131715,0.0273799628416629,-0.244012139824781,0.807221417842179,0.999905620295633
"ENSG00000115524.11",23915.0677012088,-0.0138680195391452,0.0360222682041791,-0.384984628412052,0.700248804211619,0.964444779505576
"ENSG00000004534.10",16337.1442854547,0.00450356573009501,0.0431043543656635,0.104480528623403,0.916788019609958,0.999905620295633
"ENSG00000003756.12",13034.967514702,-0.016781386216387,0.0377876465088145,-0.444097152556788,0.656972345062158,0.964444779505576
"ENSG00000136527.13",5643.05983063849,-0.0267381387791404,0.0337853428315212,-0.791412385911743,0.428703384555668,0.963043688908007
"ENSG00000138668.14",9830.53722356038,0.000869906000031218,0.0247876680237708,0.0350943057328749,0.972004541983948,0.999905620295633
"ENSG00000152795.13",17417.3508774227,-0.0222515881611834,0.0341464609841091,-0.651651372349795,0.514626099133457,0.963043688908007
"ENSG00000109381.15",3232.53265143622,-0.0259669051552672,0.0434689611719974,-0.597366591129742,0.550262653965931,0.963043688908007
"ENSG00000177733.4",6564.38280074111,0.0273953014232606,0.0397387327778454,0.689385380666532,0.490580780844119,0.963043688908007
"ENSG00000197451.6",3755.81927597789,0.0428105095524763,0.0407195677050469,1.05134980465842,0.293097960544497,0.963043688908007
"ENSG00000169045.13",20733.0263115788,0.00226560291081107,0.0359140297636993,0.0630840628500304,0.949699565023101,0.999905620295633
