"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179172.7",1.83014958832857,-0.0070706733797222,0.0297354365264439,-0.237786096512631,0.812047002799026,0.984905958558816
"ENSG00000125944.14",5698.21690216966,-0.00280779674691324,0.0922945307647871,-0.0304221357825516,0.975730391223007,0.984905958558816
"ENSG00000188529.10",896.68630853683,0.158298946188548,0.102635726147995,1.54233766476489,0.122991560736427,0.984905958558816
"ENSG00000116350.11",7844.64870369207,-0.0298488262092342,0.102416309386546,-0.291446024446917,0.770710219065804,0.984905958558816
"ENSG00000134644.11",5146.75893192111,-0.0227157466555617,0.075014166868761,-0.302819422034019,0.762027481303907,0.984905958558816
"ENSG00000183431.7",3237.31746660329,-0.0824333562566243,0.100155631389621,-0.823052634314147,0.410478062544794,0.984905958558816
"ENSG00000134748.12",2070.72240815636,-0.0586871633597205,0.0953839248992356,-0.615273102063248,0.538374377940153,0.984905958558816
"ENSG00000116754.9",17138.4600106894,0.0903899204502679,0.102878200042671,0.878611021701164,0.379612217715359,0.984905958558816
"ENSG00000117569.14",2556.88319063503,-0.0328702484574059,0.10779206146031,-0.30494127315219,0.760410880426769,0.984905958558816
"ENSG00000134186.7",4081.69712369122,0.0210975477455678,0.110482770020728,0.190957809453995,0.848558648008403,0.984905958558816
"ENSG00000143368.9",3325.33858131925,0.0175409764166212,0.10889294436337,0.161084600284917,0.872026769038797,0.984905958558816
"ENSG00000117360.8",3352.19553918204,-0.0163533933417825,0.110739444867252,-0.147674510752569,0.882599648523085,0.984905958558816
"ENSG00000159409.10",7.28281002940244,0.000738582606004895,0.0390398097635951,0.0189187040223139,0.984905958558816,0.984905958558816
"ENSG00000153187.12",15902.8148266846,-0.0936472890993125,0.0708527462284021,-1.3217171399035,0.186262359003693,0.984905958558816
"ENSG00000055917.11",8004.21209026026,0.0477963552247051,0.0952322006920515,0.501892793376289,0.615742934877648,0.984905958558816
"ENSG00000143889.11",2033.41478443142,0.016878934565645,0.112848175321302,0.149572064568942,0.881102249450548,0.984905958558816
"ENSG00000115875.14",5600.22846350987,-0.0607083875260659,0.087251764786708,-0.695784064362148,0.486564070451177,0.984905958558816
"ENSG00000196504.11",3922.62912456767,0.144255262823299,0.0967151394787686,1.49154789623156,0.135817706104916,0.984905958558816
"ENSG00000170144.14",14690.5600980732,-0.0137026175792616,0.0979893252525477,-0.139837860337806,0.88878809895324,0.984905958558816
"ENSG00000115524.11",23706.8854313833,0.0751918196302894,0.107150511380991,0.701740184542215,0.482841207695664,0.984905958558816
"ENSG00000004534.10",10145.9752332899,-0.0247519328335755,0.0987409623462785,-0.250675426342028,0.802065061107529,0.984905958558816
"ENSG00000003756.12",7891.28296735305,-0.0572568714774845,0.108367727065687,-0.528357224312534,0.597251420874385,0.984905958558816
"ENSG00000136527.13",4675.7849864141,-0.063326411162406,0.0941775996452853,-0.672414792911705,0.501319667928883,0.984905958558816
"ENSG00000138668.14",8436.30678392579,0.0080223289299224,0.0800182841585752,0.10025619787128,0.920140931258311,0.984905958558816
"ENSG00000152795.13",14543.4037393967,0.0414344205169747,0.0942760410083245,0.439501065952866,0.660298509819246,0.984905958558816
"ENSG00000109381.15",2215.00235579021,0.0876203942902477,0.0881544152915464,0.993942209252564,0.320251003399062,0.984905958558816
"ENSG00000177733.4",7126.23010935466,0.0789796677058878,0.0908941789936555,0.868918874457303,0.384891505104534,0.984905958558816
"ENSG00000197451.6",5117.30327757973,-0.031976988296525,0.111714179731043,-0.286239297227184,0.774694847457963,0.984905958558816
"ENSG00000169045.13",15841.6687418607,-0.0099639848332716,0.113758574286837,-0.0875888687576889,0.930203449619602,0.984905958558816
"ENSG00000112739.12",5731.7066660809,0.0401585359194669,0.0693312646943226,0.579226934580287,0.562436058947396,0.984905958558816
"ENSG00000204576.7",688.669835835027,0.00805479563167299,0.115128822511515,0.0699633285215557,0.944222847684595,0.984905958558816
"ENSG00000096063.10",2232.80706929202,0.146084200957515,0.115457600535738,1.26526274822675,0.205777155556961,0.984905958558816
