"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179172.7",1.97680649292751,0.0151918172864134,0.0248428101432578,0.611517666431804,0.540856926367648,0.959755335442044
"ENSG00000125944.14",5606.70312761336,0.0233433882680533,0.0348084475786831,0.670624227503582,0.502459944441757,0.959755335442044
"ENSG00000188529.10",455.987126764317,0.0325708432828679,0.045773678965325,0.711562715060359,0.476735602227812,0.959755335442044
"ENSG00000116350.11",4544.39071414236,0.00983835657743521,0.0304110702035091,0.323512343090773,0.746307261261124,0.959755335442044
"ENSG00000134644.11",5223.25409314141,-0.0407951624296368,0.0393439792689678,-1.03688450399865,0.299789686566099,0.959755335442044
"ENSG00000183431.7",2548.51176745899,-0.00855892234368841,0.0297241146326394,-0.287945408953915,0.773388526883125,0.959755335442044
"ENSG00000134748.12",2451.8929615908,-0.0193137376563856,0.0454659455033308,-0.424795689225701,0.670985620438079,0.959755335442044
"ENSG00000116754.9",8556.66868327257,0.0008809234782577,0.0400383466359249,0.0220019943947256,0.982446364626999,0.985827450244724
"ENSG00000117569.14",2414.06564182668,-0.00701440056420561,0.0378682375019182,-0.185231767489847,0.853047253354524,0.959755335442044
"ENSG00000134186.7",2464.93243629461,0.0174256289088612,0.0400065055284993,0.435569882414444,0.663148826250065,0.959755335442044
"ENSG00000143368.9",1495.18361314202,-0.0496970182582591,0.041799134704392,-1.18894849402319,0.234459935606214,0.959755335442044
"ENSG00000117360.8",2041.99896430745,-0.0403022345167728,0.0430981238504652,-0.93512735395645,0.349722671134951,0.959755335442044
"ENSG00000159409.10",8311.7865665772,0.0587148040968567,0.0455637324807202,1.28863025261816,0.197526660815769,0.959755335442044
"ENSG00000153187.12",12148.6908068104,-0.0404446679535689,0.032852519253966,-1.23109791492433,0.218286245296085,0.959755335442044
"ENSG00000055917.11",7093.28701119346,0.0126330908888151,0.0426414750149207,0.296262990067642,0.767029247540155,0.959755335442044
"ENSG00000143889.11",1927.25785605189,-0.0223980029579098,0.0399481453551944,-0.560676916506649,0.575017806187223,0.959755335442044
"ENSG00000115875.14",4406.39675668708,-0.0734180776844854,0.0372814590534191,-1.96929196304489,0.0489195735732552,0.897264091721265
"ENSG00000196504.11",2161.7777964892,-0.00536772962844116,0.0438742793405926,-0.122343425558558,0.902627041665732,0.959755335442044
"ENSG00000170144.14",12732.401603024,-0.00524405979473274,0.0298283056021689,-0.175808169081902,0.86044465160439,0.959755335442044
"ENSG00000115524.11",10748.7833563084,-0.0198480840189348,0.0356341138362269,-0.556996705745396,0.577529679943665,0.959755335442044
"ENSG00000004534.10",6162.37364271259,0.0405427293128255,0.0444224288765196,0.91266349765614,0.361419547404099,0.959755335442044
"ENSG00000003756.12",4936.46508379165,-0.0145030590774121,0.0423074701800535,-0.342801377999902,0.731747889209403,0.959755335442044
"ENSG00000136527.13",3775.62255478706,-0.0341425884327028,0.039500484145168,-0.864358733103765,0.387390854972353,0.959755335442044
"ENSG00000138668.14",5781.68986951261,-0.0318912788450917,0.0275613964197052,-1.15709953006194,0.247231698661317,0.959755335442044
"ENSG00000152795.13",13795.1611049569,0.0193672849419292,0.0392806085952423,0.493049513094228,0.62197760270093,0.959755335442044
"ENSG00000109381.15",1180.54218350337,-0.0215374032552796,0.0420606146142373,-0.512056313318572,0.608611598238038,0.959755335442044
"ENSG00000177733.4",5047.53687129005,0.0206812615406637,0.0369141111026195,0.560253543236374,0.575306510270678,0.959755335442044
"ENSG00000197451.6",2110.37392634718,0.0109066208693226,0.0408687936720683,0.266869165672896,0.789569898120055,0.959755335442044
"ENSG00000169045.13",7161.20063908748,-0.0193069279259092,0.0378782638263312,-0.509709949073428,0.610254681790487,0.959755335442044
"ENSG00000112739.12",2948.04175384453,-0.00904484272697076,0.0380545124696506,-0.23768121413155,0.812128355134612,0.959755335442044
"ENSG00000204576.7",1211.29144343404,-0.0246866708415325,0.0412949400626685,-0.59781345617813,0.549964411032374,0.959755335442044
"ENSG00000096063.10",1937.0447305875,-0.0142474039871948,0.0456539735697197,-0.312073689827614,0.754984521193004,0.959755335442044
"ENSG00000112081.12",6506.92487694666,-0.0845618924236531,0.0433208103139839,-1.9519923983591,0.0509391071258083,0.897264091721265
"ENSG00000154548.8",721.385490531879,0.00714192888996843,0.0438947716832234,0.162705684893631,0.870750170742974,0.959755335442044
"ENSG00000169976.5",1913.26144882763,0.00545243633726227,0.044227487846662,0.123281619705963,0.901884095147606,0.959755335442044
"ENSG00000112531.12",20738.3506892066,-0.0246221744908291,0.0383933594608858,-0.64131336347145,0.521319108576173,0.959755335442044
"ENSG00000164548.6",3368.13813244461,-0.0529515125788424,0.0393064788475237,-1.34714464717763,0.177933651145532,0.959755335442044
"ENSG00000122566.16",27072.0649035268,-0.0108080921974165,0.0291341618429586,-0.3709765963296,0.710654963322481,0.959755335442044
"ENSG00000135250.12",7479.69070721247,0.00243646183460346,0.0456680366609561,0.0533515783192518,0.957451785130122,0.980804267694272
"ENSG00000104413.11",61.1718492815873,-0.0569522450792213,0.0393360877415861,-1.44783704605711,0.147662629370611,0.959755335442044
"ENSG00000179950.9",6086.02312195956,-0.0054875248187227,0.0392839911808645,-0.139688576790938,0.888906052309981,0.959755335442044
"ENSG00000165119.14",17743.2768055237,-0.0227281207004982,0.0315641798913725,-0.720060548974075,0.471487716215154,0.959755335442044
"ENSG00000119314.11",1351.64440164081,-0.0424175930466986,0.042545880371234,-0.996984729816001,0.318771922044233,0.959755335442044
"ENSG00000136875.8",1167.28793615302,-0.0461744247396542,0.0332146740672876,-1.39018147961086,0.164473775916628,0.959755335442044
"ENSG00000165630.9",207.591128138783,-0.0803978888694687,0.0417818110346435,-1.9242317859991,0.0543255365555042,0.897264091721265
"ENSG00000169813.12",2483.74762812829,-0.00875104159257664,0.0457329982440006,-0.191350707991786,0.848250835742508,0.959755335442044
"ENSG00000096746.13",6959.14886407787,-0.0297765130757197,0.0429551997384306,-0.693199269402527,0.488184506616851,0.959755335442044
"ENSG00000110107.4",9012.906406485,-0.00647446937408068,0.0456602199152151,-0.141796719028137,0.887240575719954,0.959755335442044
"ENSG00000214753.2",13315.641943498,0.0700624598113547,0.037326917628492,1.87699559092111,0.0605186981620868,0.897264091721265
"ENSG00000168066.16",9299.0300122896,-0.0140483426337387,0.0343094021647957,-0.409460432048958,0.682201798569635,0.959755335442044
"ENSG00000087365.10",9291.84945296403,-0.0125593835447298,0.0332733891665304,-0.377460302642186,0.705831560176778,0.959755335442044
"ENSG00000180771.10",1578.46849945535,0.0563446273004317,0.0413871347969107,1.36140439720987,0.173385927279284,0.959755335442044
"ENSG00000110844.9",949.75526161476,0.0819667421454998,0.0433519498621853,1.89072792356676,0.0586606729417693,0.897264091721265
"ENSG00000135486.13",18118.9953220841,0.0347039511426004,0.0388908306111002,0.89234276042166,0.372209241305498,0.959755335442044
"ENSG00000111786.4",3206.8260552821,0.0185209801987544,0.0357855225665037,0.517555113645053,0.604768706246058,0.959755335442044
"ENSG00000092199.13",12357.0819033307,-0.0189448263149949,0.0396512561110718,-0.477786284044225,0.63280232440874,0.959755335442044
"ENSG00000100650.11",16178.4376601702,0.000756236604009433,0.0425722816147561,0.0177635911284424,0.985827450244724,0.985827450244724
"ENSG00000140488.10",2074.77374726869,0.0785836017630046,0.0452673290654388,1.73598936330888,0.0825657153292059,0.897264091721265
"ENSG00000078328.15",12836.1962428154,0.0119239380535163,0.0425604350009215,0.280164853889726,0.779351029829218,0.959755335442044
"ENSG00000103067.7",12.8390392759254,0.0145172249342597,0.035783763489027,0.405693071907079,0.684968133400832,0.959755335442044
"ENSG00000189091.8",3667.92831364082,-0.0301056924778996,0.03607243575001,-0.834589953573937,0.403948620617962,0.959755335442044
"ENSG00000174231.12",10576.7852370766,-0.01631629800768,0.0392918642995761,-0.41525894224001,0.677952354149226,0.959755335442044
"ENSG00000136450.8",5720.4638511294,0.0156471822686264,0.030497013192808,0.51307261369177,0.607900527668814,0.959755335442044
"ENSG00000161547.10",4772.10234107262,-0.0422886093123702,0.0380538730200778,-1.11128266208431,0.266446699889438,0.959755335442044
"ENSG00000167281.14",10601.4737106285,0.058112051195672,0.045715413067998,1.27116977176243,0.203668257921159,0.959755335442044
"ENSG00000101489.14",10282.7458611108,-0.00391057736993754,0.0456298537575268,-0.0857021675045906,0.931703179050826,0.978288338003367
"ENSG00000011304.12",2038.1205564038,0.00705976033661918,0.045369598128796,0.155605529424744,0.876343966187919,0.959755335442044
"ENSG00000104897.5",1750.56088270389,-0.0476241653426497,0.0446447374009894,-1.06673637510508,0.286090896471713,0.959755335442044
"ENSG00000161082.8",7072.71535071723,0.0196115162159429,0.0452619063238373,0.433289664726614,0.664804345611318,0.959755335442044
"ENSG00000099783.7",7165.48437588947,0.0185525421870158,0.0390513649508475,0.475080505133871,0.634729593157831,0.959755335442044
"ENSG00000104824.12",7434.83374756665,-0.0343000267860051,0.032489960222873,-1.05571156599502,0.291100011385208,0.959755335442044
"ENSG00000105323.12",5840.89431914753,0.0434108306420688,0.0417190404891731,1.04055199096285,0.298083522576954,0.959755335442044
"ENSG00000105618.9",1585.71983815535,0.0406048359832577,0.0408135790788505,0.994885449884472,0.31979198025031,0.959755335442044
"ENSG00000063244.8",5271.86643002023,0.0668191174421557,0.0362050673064761,1.84557362858993,0.0649541385462291,0.897264091721265
"ENSG00000124193.10",4567.61020058915,-0.0283154281504603,0.0428066055492071,-0.661473335415748,0.508308809217095,0.959755335442044
"ENSG00000101161.6",4807.12947052709,-0.00740196393199852,0.037802063669092,-0.195808461590698,0.844760086889198,0.959755335442044
"ENSG00000160201.7",2275.26804509263,0.002405080631386,0.0431640473973447,0.055719534575758,0.955565237335743,0.980804267694272
"ENSG00000182944.13",9311.07790617363,0.0108747243021644,0.0323710852951642,0.335939441109469,0.736916533982948,0.959755335442044
"ENSG00000099995.14",4216.07818189379,-0.0429298383796352,0.0322867424729695,-1.32964291506262,0.183635951382233,0.959755335442044
"ENSG00000100320.18",11794.1227916112,0.0223394640379758,0.0457721156811774,0.488058367097992,0.625508499244498,0.959755335442044
"ENSG00000169249.8",933.087137979975,-0.0784160368284058,0.045593822238983,-1.7198829353982,0.0854537230210729,0.897264091721265
"ENSG00000182872.11",3417.49420107815,-0.0115407784748239,0.0414189368405559,-0.278635314065415,0.780524708847921,0.959755335442044
"ENSG00000126945.8",6902.02643504869,0.00620834458169953,0.0388800614914244,0.159679392046972,0.873133635348931,0.959755335442044
"ENSG00000184343.6",252.994557326125,0.00558202472720112,0.0453562544948685,0.123070672156861,0.902051134927028,0.959755335442044
