"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179172.7",2.53277837942765,-0.0209441396988271,0.019019213133776,-1.10120957957155,0.270805453389127,0.873476518139279
"ENSG00000125944.14",7029.68980775894,0.029699402920129,0.0254029111224703,1.16913383576177,0.242349713429527,0.873476518139279
"ENSG00000188529.10",1106.96693522486,-0.0217241074046752,0.0259732283066659,-0.836403821203073,0.402927763630052,0.873476518139279
"ENSG00000116350.11",9418.56568136224,0.0102581838410354,0.0244515752126105,0.419530592685288,0.674828401429691,0.975172211788449
"ENSG00000134644.11",5061.02235249466,0.0181347921548542,0.0211701909121993,0.856619207170401,0.391655367176094,0.873476518139279
"ENSG00000183431.7",3511.80731481806,-0.00435885965704385,0.026395925395472,-0.165133807272829,0.868838663923136,0.975172211788449
"ENSG00000134748.12",2559.12526161924,-0.0179570172172919,0.0232301160283067,-0.773005920220574,0.439518876953939,0.873476518139279
"ENSG00000116754.9",18683.1430676149,0.0136648375426133,0.0291367648866451,0.468989525631127,0.639077122970991,0.975172211788449
"ENSG00000117569.14",1610.57501191252,0.0429867779934459,0.0294075734355717,1.46175875706387,0.143807329619635,0.873476518139279
"ENSG00000134186.7",5777.71771511014,-0.0157947704710141,0.0242122994133865,-0.652344917818152,0.514178689470682,0.890960293316343
"ENSG00000143368.9",2860.04152493779,-0.00213146419171833,0.0284815322872885,-0.0748367106874238,0.940344632796005,0.975172211788449
"ENSG00000117360.8",4298.65449574151,0.0209598676075723,0.0257137060541199,0.815124337326477,0.415001142051074,0.873476518139279
"ENSG00000159409.10",13.3867499524303,-0.0443872232613766,0.0219507006304996,-2.02213241429307,0.0431626741385204,0.697288598246291
"ENSG00000153187.12",14650.3429864433,-0.0659232400931479,0.0255167437629716,-2.58352870983529,0.00977953273515522,0.273826916584346
"ENSG00000055917.11",6715.38886417459,0.00182748379276056,0.0235155523789019,0.0777138364991235,0.938055687459914,0.975172211788449
"ENSG00000143889.11",2276.85238673236,0.0254511894523523,0.0262757628139993,0.968618480556243,0.332735579214264,0.873476518139279
"ENSG00000115875.14",7342.08233294075,-0.0216031136541579,0.0285164986161562,-0.757565434134979,0.448711179682487,0.873476518139279
"ENSG00000196504.11",4898.37019865017,0.000649365796475662,0.021132925361412,0.0307276813489051,0.975486715057851,0.988894662194732
"ENSG00000170144.14",22203.3848867715,0.0301615265855183,0.0277384630505973,1.08735392189903,0.276880426707543,0.873476518139279
