"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179172.7",2.36061627863127,-0.00842555461721565,0.0359232532154014,-0.234543195926458,0.814563302715723,0.918868605156539
"ENSG00000125944.14",5135.05017519226,0.0854430238075547,0.044129502387147,1.93618824563135,0.0528446495775058,0.675963989128506
"ENSG00000188529.10",384.463422796772,0.0545625183582455,0.0579233814984983,0.941977435479317,0.346204192574622,0.77208592425262
"ENSG00000116350.11",3734.26771112461,0.0430834243606211,0.0338312389271978,1.27348053830761,0.202847574263974,0.675963989128506
"ENSG00000134644.11",3740.68593333701,-0.049617257596098,0.0488916057558188,-1.01484205374443,0.310181123814367,0.733372997329788
"ENSG00000183431.7",1750.21976583051,-0.0507910018706212,0.0375509130736186,-1.35259032905659,0.176186543713648,0.675963989128506
"ENSG00000134748.12",2511.22955147954,0.0252555768507966,0.0523608682807841,0.482336861095658,0.62956666586359,0.834568220138749
"ENSG00000116754.9",6687.93531844006,0.0308172597583352,0.0468691380410431,0.657517100727321,0.510848478945,0.79465318947
"ENSG00000117569.14",2131.42285116518,0.0424442104389313,0.052262960380916,0.812127941654639,0.416718221576105,0.77208592425262
"ENSG00000134186.7",2700.8231814405,0.0896675990378475,0.0478122004440019,1.87541251406881,0.0607359948607094,0.675963989128506
"ENSG00000143368.9",1179.84949440082,0.0287799824694331,0.0492955090366883,0.583825647241283,0.559337621117358,0.82502681879832
"ENSG00000117360.8",1905.94697485012,-0.0630737009971048,0.0505505177971025,-1.24773600243359,0.212127752152156,0.675963989128506
"ENSG00000159409.10",6222.1049280202,-0.0375094223455,0.0553648867011603,-0.677494791020929,0.498092073936277,0.79465318947
"ENSG00000153187.12",10864.6666088965,-0.0219061890644122,0.0405787668222772,-0.539843636953157,0.589304870570228,0.82502681879832
"ENSG00000055917.11",4612.22677280011,0.018664397133282,0.0490625212259847,0.380420668707846,0.703633174472342,0.834568220138749
"ENSG00000143889.11",1351.1757722858,0.0341913074969561,0.0499322808106021,0.684753569071819,0.493499439097793,0.79465318947
"ENSG00000115875.14",3224.71304961068,-0.0131748125934369,0.0433881636453601,-0.303649924000546,0.76139461240831,0.879529177496049
"ENSG00000196504.11",2335.6373622639,0.079737322563481,0.0549474339595207,1.45115643839206,0.146736303797673,0.675963989128506
"ENSG00000170144.14",11474.0660581883,0.0540133425128285,0.0419070863772122,1.28888326968489,0.197438671218177,0.675963989128506
"ENSG00000115524.11",9462.39172519183,-0.00437356713761328,0.0451416287596426,-0.0968854526915812,0.922817361524042,0.994896321163705
"ENSG00000004534.10",5927.09079055502,0.0254586282060536,0.0581918441159315,0.437494782865691,0.661752558845654,0.834568220138749
"ENSG00000003756.12",4309.28470239777,-0.0712725604112078,0.0543888673465006,-1.310425531702,0.190051921092757,0.675963989128506
"ENSG00000136527.13",3205.87287024192,-0.0155029063743376,0.0517160346177013,-0.299769819726884,0.764352737585852,0.879529177496049
"ENSG00000138668.14",4888.36249699558,-0.0690397595927561,0.0311910639896514,-2.21344676204897,0.0268668597750951,0.675963989128506
"ENSG00000152795.13",11165.0766794352,0.0418522375602876,0.0464049875755383,0.901890933429522,0.367114808098608,0.77208592425262
"ENSG00000109381.15",1128.88464079874,0.0743970353205237,0.0528369752396925,1.408048719349,0.159116644188032,0.675963989128506
"ENSG00000177733.4",3188.32363926762,0.0188899896939497,0.043492659360651,0.434325929286357,0.664051777304693,0.834568220138749
"ENSG00000197451.6",1855.44343921745,0.054869932813182,0.0543591820439006,1.00939585089542,0.312784827514825,0.733372997329788
"ENSG00000169045.13",6481.61734274675,0.0459293126762438,0.0456447342354703,1.00623463901237,0.314302713141338,0.733372997329788
"ENSG00000112739.12",2575.00985842398,0.0177132893034316,0.0468569258112074,0.378029266683024,0.705408852736324,0.834568220138749
"ENSG00000204576.7",749.379501592213,-0.0249811433781235,0.0494296381840212,-0.505387947310507,0.613286382547851,0.830904131193863
"ENSG00000096063.10",844.154170339483,0.00247821133173033,0.0503473501065988,0.0492222793549868,0.960742156426604,0.994896321163705
"ENSG00000112081.12",5805.37141556633,-0.00115464509748847,0.0505708218602468,-0.0228322391255446,0.981784091619589,0.994896321163705
"ENSG00000154548.8",489.175061770541,-0.0442483534742714,0.058780303675578,-0.752775176502799,0.451585026069064,0.774145758975538
"ENSG00000169976.5",1624.57823218491,0.0362792751646513,0.0544803549036536,0.665914809637526,0.505465553912444,0.79465318947
"ENSG00000112531.12",34349.1644944124,0.0829278656969373,0.0587704885495419,1.41104604953269,0.158231036258759,0.675963989128506
"ENSG00000164548.6",3237.36276445978,-0.044931813355739,0.0498259654866692,-0.90177506681251,0.367176367152709,0.77208592425262
"ENSG00000122566.16",25592.5249778821,0.0180707635815516,0.0351941695624262,0.513459013416933,0.607630274242121,0.830904131193863
